location,site,year1stTag,tag,plot,obs.year,dah,dah.class,dah.superclass,height,basalStems,fruit,plot.dens,plot.densDAH,densEffect,dens.dahEffect,densEffect.9class,dens.dahEffect.9class,name,nhlc
unh,eff,2010,350,199,2011,0.21,0,A,31,2,0,12,NA,11,NA,11,NA,eff199,NA
unh,eff,2010,351,199,2011,0.27,0,A,43,1,0,12,NA,11,NA,11,NA,eff199,NA
unh,eff,2010,327,201,2011,0.55,1,B,96,3,0,17,NA,16,NA,16,NA,eff201,NA
unh,eff,2010,328,201,2011,0.96,1,B,172,3,0,17,NA,9,NA,9,NA,eff201,NA
unh,eff,2010,329,201,2011,1.24,2,B,192,5,3,17,NA,0,NA,0,NA,eff201,NA
unh,eff,2010,330,213,2011,0.49,0,A,83,2,0,18,NA,17,NA,17,NA,eff213,NA
unh,eff,2010,331,213,2011,1.08,2,B,175,1,0,18,NA,7,NA,7,NA,eff213,NA
unh,eff,2010,332,215,2011,1.14,2,B,230,2,0,8,NA,0,NA,0,NA,eff215,NA
unh,eff,2010,333,215,2011,0.83,1,B,157,1,0,8,NA,3,NA,3,NA,eff215,NA
unh,eff,2010,334,215,2011,0.43,0,A,60,1,0,8,NA,7,NA,7,NA,eff215,NA
unh,eff,2010,206,25,2011,2.08,4,C,401,8,0,2,NA,0,NA,0,NA,eff25,NA
unh,eff,2010,203,27,2011,0.78,1,B,118,1,0,5,NA,1,NA,1,NA,eff27,NA
unh,eff,2010,204,27,2011,0.21,0,A,27,1,0,5,NA,4,NA,4,NA,eff27,NA
unh,eff,2010,205,27,2011,0.19,0,A,25,1,0,5,NA,4,NA,4,NA,eff27,NA
unh,eff,2010,207,31,2011,0.47,0,A,63,2,0,2,NA,1,NA,1,NA,eff31,NA
unh,eff,2010,208,31,2011,0.55,1,B,91,1,0,2,NA,1,NA,1,NA,eff31,NA
unh,eff,2010,209,34,2011,0.34,0,A,51,1,0,8,NA,7,NA,7,NA,eff34,NA
unh,eff,2010,210,34,2011,0.57,1,B,104,1,0,8,NA,1,NA,1,NA,eff34,NA
unh,eff,2010,211,34,2011,0.48,0,A,91,1,0,8,NA,7,NA,7,NA,eff34,NA
unh,eff,2010,214,34,2011,0.75,1,B,120,1,0,8,NA,1,NA,1,NA,eff34,NA
unh,eff,2010,213,35,2011,0.36,0,A,41,1,0,1,NA,0,NA,0,NA,eff35,NA
unh,eff,2010,338,44,2011,0.45,0,A,106,2,0,5,NA,3,NA,3,NA,eff44,NA
unh,eff,2010,339,44,2011,0.26,0,A,55,1,0,5,NA,4,NA,4,NA,eff44,NA
unh,eff,2010,212,49,2011,2.48,4,C,401,1,5,7,NA,0,NA,0,NA,eff49,NA
unh,eff,2010,215,51,2011,0.26,0,A,44,1,0,4,NA,3,NA,3,NA,eff51,NA
unh,eff,2010,216,51,2011,0.51,1,B,120,4,0,4,NA,1,NA,1,NA,eff51,NA
unh,eff,2010,217,51,2011,0.68,1,B,139,4,0,4,NA,1,NA,1,NA,eff51,NA
unh,eff,2010,218,51,2011,0.41,0,A,51,4,0,4,NA,3,NA,3,NA,eff51,NA
unh,eff,2010,219,61,2011,0.61,1,B,119,1,0,2,NA,0,NA,0,NA,eff61,NA
unh,eff,2010,220,61,2011,0.26,0,A,50,3,0,2,NA,1,NA,1,NA,eff61,NA
unh,eff,2010,221,62,2011,1.45,2,B,255,2,1,18,NA,0,NA,0,NA,eff62,NA
unh,eff,2010,222,62,2011,1,2,B,156,1,0,18,NA,6,NA,6,NA,eff62,NA
unh,eff,2010,223,62,2011,0.81,1,B,144,3,0,18,NA,6,NA,6,NA,eff62,NA
unh,eff,2010,224,62,2011,0.38,0,A,60,1,0,18,NA,17,NA,17,NA,eff62,NA
unh,eff,2010,225,62,2011,0.42,0,A,67,1,0,18,NA,17,NA,17,NA,eff62,NA
unh,eff,2010,226,63,2011,1.02,2,B,167,1,0,12,NA,2,NA,2,NA,eff63,NA
unh,eff,2010,227,63,2011,0.74,1,B,143,1,0,12,NA,2,NA,2,NA,eff63,NA
unh,eff,2010,228,63,2011,0.45,0,A,76,1,0,12,NA,11,NA,11,NA,eff63,NA
unh,eff,2010,229,66,2011,0.83,1,B,148,1,0,7,NA,4,NA,4,NA,eff66,NA
unh,eff,2010,230,66,2011,0.59,1,B,100,1,0,7,NA,6,NA,6,NA,eff66,NA
unh,eff,2010,231,66,2011,1.27,2,B,227,1,1,7,NA,-1,NA,-1,NA,eff66,NA
unh,eff,2010,232,76,2011,0.94,1,B,161,1,0,12,NA,0,NA,0,NA,eff76,NA
unh,eff,2010,233,76,2011,0.28,0,A,43,1,0,12,NA,11,NA,11,NA,eff76,NA
unh,eff,2010,234,76,2011,0.48,0,A,76,1,0,12,NA,11,NA,11,NA,eff76,NA
unh,eff,2010,235,77,2011,0.77,1,B,139,1,0,30,NA,8,NA,8,NA,eff77,NA
unh,eff,2010,236,77,2011,0.84,1,B,170,2,1,30,NA,8,NA,8,NA,eff77,NA
unh,eff,2010,237,77,2011,0.39,0,A,65,1,0,30,NA,29,NA,29,NA,eff77,NA
unh,eff,2010,238,77,2011,0.42,0,A,63,1,0,30,NA,29,NA,29,NA,eff77,NA
unh,eff,2010,239,82,2011,0.27,0,A,41,1,0,11,NA,10,NA,10,NA,eff82,NA
unh,eff,2010,240,82,2011,0.68,1,B,157,3,0,11,NA,1,NA,1,NA,eff82,NA
unh,eff,2010,241,82,2011,0.32,0,A,45,1,0,11,NA,10,NA,10,NA,eff82,NA
unh,eff,2010,242,84,2011,3.98,7,D,401,1,55,14,NA,0,NA,0,NA,eff84,NA
unh,eff,2010,243,84,2011,0.75,1,B,186,2,0,14,NA,3,NA,3,NA,eff84,NA
unh,eff,2010,244,84,2011,0.3,0,A,50,1,0,14,NA,13,NA,13,NA,eff84,NA
unh,eff,2010,245,84,2011,1.25,2,B,252,1,0,14,NA,0,NA,0,NA,eff84,NA
unh,eff,2010,246,85,2011,0.7,1,B,84,5,0,1,NA,-1,NA,-1,NA,eff85,NA
unh,eff,2010,340,88,2011,3.42,6,C,401,2,20,8,NA,1,NA,1,NA,eff88,NA
unh,eff,2010,341,88,2011,0.36,0,A,57,2,0,8,NA,7,NA,7,NA,eff88,NA
unh,eff,2010,342,88,2011,0.38,0,A,69,1,0,8,NA,7,NA,7,NA,eff88,NA
unh,eff,2010,247,92,2011,0.46,0,A,50,2,0,23,NA,22,NA,22,NA,eff92,NA
unh,eff,2010,248,92,2011,0.93,1,B,189,5,5,23,NA,5,NA,5,NA,eff92,NA
unh,eff,2010,250,93,2011,0.94,1,B,150,2,0,24,NA,12,NA,12,NA,eff93,NA
unh,eff,2010,251,93,2011,1.51,3,B,260,5,7,24,NA,-1,NA,-1,NA,eff93,NA
unh,eff,2010,252,93,2011,0.33,0,A,50,4,0,24,NA,23,NA,23,NA,eff93,NA
unh,eff,2010,253,95,2011,1.21,2,B,199,2,0,26,NA,1,NA,1,NA,eff95,NA
unh,eff,2010,254,95,2011,0.94,1,B,181,1,0,26,NA,11,NA,11,NA,eff95,NA
unh,eff,2010,255,95,2011,0.34,0,A,55,1,0,26,NA,25,NA,25,NA,eff95,NA
unh,eff,2010,256,95,2011,0.4,0,A,48,1,0,26,NA,25,NA,25,NA,eff95,NA
unh,eff,2010,343,99,2011,0.45,0,A,67,1,0,15,NA,14,NA,14,NA,eff99,NA
unh,eff,2010,344,99,2011,0.35,0,A,60,2,0,15,NA,14,NA,14,NA,eff99,NA
unh,eff,2010,345,99,2011,2.35,4,C,401,3,15,15,NA,0,NA,0,NA,eff99,NA
unh,tofa,2011,444,1,2011,6.19,12,D,401,6,250,1,9.579025000000001,0,0,0,0,tofa1,4
unh,tofa,2011,466,10,2011,1.72,3,B,280,1,0,9,0.955475,0,0,0,0,tofa10,NA
unh,tofa,2011,467,10,2011,0.43,0,A,84,1,0,9,0.955475,8,0.9092499999999999,8,0.9092499999999999,tofa10,NA
unh,tofa,2011,468,10,2011,0.22,0,A,35,1,0,9,0.955475,8,0.943375,8,0.943375,tofa10,NA
unh,tofa,2011,469,10,2011,0.46,0,A,66,1,0,9,0.955475,8,0.9025749999999999,8,0.9025749999999999,tofa10,NA
unh,tofa,2011,470,10,2011,0.25,0,A,43,1,0,9,0.955475,8,0.93985,8,0.93985,tofa10,NA
unh,tofa,2011,471,10,2011,0.28,0,A,40,1,0,9,0.955475,8,0.9358749999999999,8,0.9358749999999999,tofa10,NA
unh,tofa,2011,472,10,2011,0.27,0,A,44,1,0,9,0.955475,8,0.9372499999999999,8,0.9372499999999999,tofa10,NA
unh,tofa,2011,473,10,2011,0.32,0,A,60,1,0,9,0.955475,8,0.9298749999999999,8,0.9298749999999999,tofa10,NA
unh,tofa,2011,474,10,2011,0.32,0,A,45,1,0,9,0.955475,8,0.9298749999999999,8,0.9298749999999999,tofa10,NA
unh,tofa,2011,475,11,2011,4.38,8,D,390,2,270,3,6.8939,0,0,0,0,tofa11,NA
unh,tofa,2011,476,11,2011,2.74,5,C,312,2,100,3,6.8939,1,4.7961,1,4.7961,tofa11,NA
unh,tofa,2011,477,11,2011,0.94,1,B,167,2,0,3,6.8939,2,6.673,2,6.673,tofa11,NA
unh,tofa,2011,478,12,2011,0.87,1,B,147,1,0,4,0.65795,3,0.468725,3,0.468725,tofa12,NA
unh,tofa,2011,479,12,2011,0.92,1,B,168,1,0,4,0.65795,3,0.44635,3,0.44635,tofa12,NA
unh,tofa,2011,481,12,2011,0.66,1,B,129,1,0,4,0.65795,3,0.54905,3,0.54905,tofa12,NA
unh,tofa,2011,482,12,2011,0.77,1,B,140,1,0,4,0.65795,3,0.509725,3,0.509725,tofa12,NA
unh,tofa,2011,483,13,2011,0.5,1,B,70,3,0,1,0.0625,0,0,0,0,tofa13,NA
unh,tofa,2011,484,14,2011,2.33,4,C,292,1,1,5,1.9799,0,0,0,0,tofa14,NA
unh,tofa,2011,485,14,2011,0.93,1,B,126,2,0,5,1.9799,2,1.68785,2,1.68785,tofa14,NA
unh,tofa,2011,487,14,2011,0.48,0,A,0.69,1,0,5,1.9799,4,1.9223000000000001,4,1.9223000000000001,tofa14,NA
unh,tofa,2011,488,14,2011,0.27,0,A,42,2,0,5,1.9799,4,1.961675,4,1.961675,tofa14,NA
unh,tofa,2011,489,14,2011,1.15,2,B,90,1,0,5,1.9799,2,1.5734500000000002,1,1.3572250000000001,tofa14,NA
unh,tofa,2011,490,15,2011,0.82,1,B,149,1,0,2,0.332125,1,0.16402500000000003,1,0.16402500000000003,tofa15,NA
unh,tofa,2011,491,15,2011,0.81,1,B,159,1,0,2,0.332125,1,0.16809999999999997,1,0.16809999999999997,tofa15,NA
unh,tofa,2011,492,16,2011,0.38,0,A,31,2,0,5,0.076325,4,0.040225,4,0.040225,tofa16,NA
unh,tofa,2011,493,16,2011,0.36,0,A,36,3,0,5,0.076325,4,0.043925,4,0.043925,tofa16,NA
unh,tofa,2011,494,16,2011,0.09,0,A,5,1,0,5,0.076325,4,0.0743,4,0.0743,tofa16,NA
unh,tofa,2011,495,16,2011,0.06,0,A,5,1,0,5,0.076325,4,0.07542499999999999,4,0.07542499999999999,tofa16,NA
unh,tofa,2011,496,16,2011,0.14,0,A,11,1,0,5,0.076325,4,0.071425,4,0.071425,tofa16,NA
unh,tofa,2011,497,17,2011,0.38,0,A,39,1,0,2,0.0557,1,0.019600000000000003,1,0.019600000000000003,tofa17,NA
unh,tofa,2011,498,17,2011,0.28,0,A,28,3,0,2,0.0557,1,0.0361,1,0.0361,tofa17,NA
unh,tofa,2011,1011,18,2011,0.22,0,A,36,1,0,3,0.389825,2,0.377725,2,0.377725,tofa18,NA
unh,tofa,2011,1012,18,2011,0.78,1,B,103,2,0,3,0.389825,1,0.225625,1,0.225625,tofa18,NA
unh,tofa,2011,1013,18,2011,0.95,1,B,121,1,0,3,0.389825,1,0.1521,1,0.1521,tofa18,NA
unh,tofa,2011,1014,19,2011,0.3,0,A,32,1,0,18,1.08835,17,1.06585,17,1.06585,tofa19,NA
unh,tofa,2011,1015,19,2011,0.26,0,A,32,1,0,18,1.08835,17,1.0714499999999998,17,1.0714499999999998,tofa19,NA
unh,tofa,2011,1016,19,2011,0.16,0,A,14,1,0,18,1.08835,17,1.08195,17,1.08195,tofa19,NA
unh,tofa,2011,1017,19,2011,0.26,0,A,32,4,0,18,1.08835,17,1.0714499999999998,17,1.0714499999999998,tofa19,NA
unh,tofa,2011,1018,19,2011,0.34,0,A,33,1,0,18,1.08835,17,1.05945,17,1.05945,tofa19,NA
unh,tofa,2011,1019,19,2011,0.37,0,A,57,1,0,18,1.08835,17,1.054125,17,1.054125,tofa19,NA
unh,tofa,2011,1020,19,2011,0.37,0,A,37,1,0,18,1.08835,17,1.054125,17,1.054125,tofa19,NA
unh,tofa,2011,1021,19,2011,0.29,0,A,37,1,0,18,1.08835,17,1.0673249999999999,17,1.0673249999999999,tofa19,NA
unh,tofa,2011,1022,19,2011,0.17,0,A,15,1,0,18,1.08835,17,1.081125,17,1.081125,tofa19,NA
unh,tofa,2011,1023,19,2011,0.49,0,A,63,1,0,18,1.08835,17,1.028325,17,1.028325,tofa19,NA
unh,tofa,2011,1024,19,2011,0.19,0,A,24,1,0,18,1.08835,17,1.0793249999999999,17,1.0793249999999999,tofa19,NA
unh,tofa,2011,1025,19,2011,0.33,0,A,42,1,0,18,1.08835,17,1.0611249999999999,17,1.0611249999999999,tofa19,NA
unh,tofa,2011,1026,19,2011,0.65,1,B,94,1,0,18,1.08835,1,0.6723999999999999,1,0.6723999999999999,tofa19,NA
unh,tofa,2011,1027,19,2011,1.64,3,B,283,2,0,18,1.08835,1,0.10562500000000001,0,0,tofa19,NA
unh,tofa,2011,S1,19,2011,0.18,0,A,21,1,0,18,1.08835,17,1.08025,17,1.08025,tofa19,NA
unh,tofa,2011,S2,19,2011,0.15,0,A,15,1,0,18,1.08835,17,1.082725,17,1.082725,tofa19,NA
unh,tofa,2011,S3,19,2011,0.15,0,A,17,1,0,18,1.08835,17,1.082725,17,1.082725,tofa19,NA
unh,tofa,2011,S4,19,2011,0.16,0,A,19,1,0,18,1.08835,17,1.08195,17,1.08195,tofa19,NA
unh,tofa,2011,499,2,2011,0.33,0,A,43,3,0,12,0.95945,11,0.932225,11,0.932225,tofa2,4
unh,tofa,2011,500,2,2011,1.05,2,B,192,4,0,12,0.95945,5,0.541975,0,0,tofa2,4
unh,tofa,2011,1001,2,2011,0.86,1,B,140,4,0,12,0.95945,5,0.6327,5,0.6327,tofa2,4
unh,tofa,2011,1002,2,2011,0.4,0,A,39,1,0,12,0.95945,11,0.91945,11,0.91945,tofa2,4
unh,tofa,2011,1003,2,2011,0.72,1,B,102,2,0,12,0.95945,5,0.688,5,0.688,tofa2,4
unh,tofa,2011,1004,2,2011,0.22,0,A,26,1,0,12,0.95945,11,0.94735,11,0.94735,tofa2,4
unh,tofa,2011,1005,2,2011,0.16,0,A,19,1,0,12,0.95945,11,0.95305,11,0.95305,tofa2,4
unh,tofa,2011,1006,2,2011,0.57,1,B,98,1,0,12,0.95945,5,0.736375,5,0.736375,tofa2,4
unh,tofa,2011,1007,2,2011,0.51,1,B,92,1,0,12,0.95945,5,0.752575,5,0.752575,tofa2,4
unh,tofa,2011,1008,2,2011,0.57,1,B,93,1,0,12,0.95945,5,0.736375,5,0.736375,tofa2,4
unh,tofa,2011,1009,2,2011,0.33,0,A,52,1,0,12,0.95945,11,0.932225,11,0.932225,tofa2,4
unh,tofa,2011,1010,2,2011,0.34,0,A,55,2,0,12,0.95945,11,0.93055,11,0.93055,tofa2,4
unh,tofa,2011,1028,20,2011,0.39,0,A,60,3,0,1,0.038025,0,0,0,0,tofa20,NA
unh,tofa,2011,448,3,2011,2.85,5,C,295,2,220,2,2.10625,0,0,0,0,tofa3,4
unh,tofa,2011,449,3,2011,0.55,1,B,109,3,0,2,2.10625,1,2.030625,1,2.030625,tofa3,4
unh,tofa,2011,434,4,2011,0.6,1,B,104,5,0,3,0.21902500000000003,1,0.07840000000000001,1,0.07840000000000001,tofa4,4
unh,tofa,2011,435,4,2011,0.45,0,A,77,2,0,3,0.21902500000000003,2,0.1684,2,0.1684,tofa4,4
unh,tofa,2011,436,4,2011,0.56,1,B,93,2,0,3,0.21902500000000003,1,0.09,1,0.09,tofa4,4
unh,tofa,2011,437,5,2011,1,2,B,110,4,0,5,0.62635,3,0.31875,0,0,tofa5,4
unh,tofa,2011,438,5,2011,0.7,1,B,72,1,0,5,0.62635,3,0.44625000000000004,3,0.44625000000000004,tofa5,4
unh,tofa,2011,439,5,2011,0.48,0,A,56,1,0,5,0.62635,4,0.56875,4,0.56875,tofa5,4
unh,tofa,2011,440,5,2011,0.71,1,B,83,1,0,5,0.62635,3,0.442725,3,0.442725,tofa5,4
unh,tofa,2011,441,5,2011,0.53,1,B,76,1,0,5,0.62635,3,0.498525,3,0.498525,tofa5,4
unh,tofa,2011,442,6,2011,0.64,1,B,92,1,0,2,0.799625,1,0.697225,1,0.697225,tofa6,6
unh,tofa,2011,443,6,2011,1.67,3,B,205,3,0,2,0.799625,1,0.1024,0,0,tofa6,6
unh,tofa,2011,445,7,2011,0.22,0,A,27,1,0,3,0.08562499999999999,2,0.073525,2,0.073525,tofa7,4
unh,tofa,2011,446,7,2011,0.5,1,B,64,2,0,3,0.08562499999999999,0,0,0,0,tofa7,4
unh,tofa,2011,447,7,2011,0.21,0,A,45,2,0,3,0.08562499999999999,2,0.0746,2,0.0746,tofa7,4
unh,tofa,2011,450,8,2011,0.91,1,B,122,2,2,3,0.36735,1,0.148225,1,0.148225,tofa8,4
unh,tofa,2011,451,8,2011,0.22,0,A,30,2,0,3,0.36735,2,0.35525,2,0.35525,tofa8,4
unh,tofa,2011,452,8,2011,0.77,1,B,118,3,0,3,0.36735,1,0.20702500000000001,1,0.20702500000000001,tofa8,4
unh,tofa,2011,453,9,2011,0.76,1,B,120,1,0,13,2.5173249999999996,7,2.272175,7,2.272175,tofa9,4
unh,tofa,2011,454,9,2011,2.26,4,C,310,1,55,13,2.5173249999999996,0,0,0,0,tofa9,4
unh,tofa,2011,455,9,2011,0.24,0,A,36,1,0,13,2.5173249999999996,12,2.502925,12,2.502925,tofa9,4
unh,tofa,2011,456,9,2011,0.23,0,A,26,2,0,13,2.5173249999999996,12,2.5040999999999998,12,2.5040999999999998,tofa9,4
unh,tofa,2011,457,9,2011,0.27,0,A,36,1,0,13,2.5173249999999996,12,2.4991,12,2.4991,tofa9,4
unh,tofa,2011,458,9,2011,1.07,2,B,169,1,0,13,2.5173249999999996,7,2.1303499999999995,1,1.2768999999999997,tofa9,4
unh,tofa,2011,459,9,2011,0.54,1,B,80,1,0,13,2.5173249999999996,7,2.3436749999999997,7,2.3436749999999997,tofa9,4
unh,tofa,2011,460,9,2011,0.64,1,B,80,2,0,13,2.5173249999999996,7,2.3141749999999996,7,2.3141749999999996,tofa9,4
unh,tofa,2011,461,9,2011,0.93,1,B,122,1,0,13,2.5173249999999996,7,2.20035,7,2.20035,tofa9,4
unh,tofa,2011,462,9,2011,0.3,0,A,41,1,0,13,2.5173249999999996,12,2.4948249999999996,12,2.4948249999999996,tofa9,4
unh,tofa,2011,463,9,2011,0.36,0,A,33,2,0,13,2.5173249999999996,12,2.4849249999999996,12,2.4849249999999996,tofa9,4
unh,tofa,2011,464,9,2011,0.85,1,B,129,2,0,13,2.5173249999999996,7,2.23595,7,2.23595,tofa9,4
unh,tofa,2011,465,9,2011,0.74,1,B,95,1,0,13,2.5173249999999996,7,2.2796749999999997,7,2.2796749999999997,tofa9,4
unh,wff,2011,1074,1,2011,0.47,0,A,63,3,0,14,1.096525,13,1.0413000000000001,13,1.0413000000000001,wff1,1
unh,wff,2011,1075,1,2011,0.32,0,A,45,5,0,14,1.096525,13,1.070925,13,1.070925,wff1,1
unh,wff,2011,1076,1,2011,0.52,1,B,79,5,0,14,1.096525,7,0.87575,7,0.87575,wff1,1
unh,wff,2011,1077,1,2011,0.51,1,B,78,3,0,14,1.096525,7,0.878325,7,0.878325,wff1,1
unh,wff,2011,1078,1,2011,0.58,1,B,63,2,0,14,1.096525,7,0.8592500000000001,7,0.8592500000000001,wff1,1
unh,wff,2011,1079,1,2011,0.78,1,B,64,2,0,14,1.096525,7,0.79125,7,0.79125,wff1,1
unh,wff,2011,1080,1,2011,0.9,1,B,86,1,0,14,1.096525,7,0.74085,7,0.74085,wff1,1
unh,wff,2011,1082,1,2011,0.6,1,B,84,4,0,14,1.096525,7,0.85335,7,0.85335,wff1,1
unh,wff,2011,1083,1,2011,0.65,1,B,109,3,0,14,1.096525,7,0.837725,7,0.837725,wff1,1
unh,wff,2011,1084,1,2011,0.84,1,B,116,2,0,14,1.096525,7,0.76695,7,0.76695,wff1,1
unh,wff,2011,1085,1,2011,0.45,0,A,52,1,0,14,1.096525,13,1.0459,13,1.0459,wff1,1
unh,wff,2011,1086,1,2011,0.17,0,A,15,1,0,14,1.096525,13,1.0893,13,1.0893,wff1,1
unh,wff,2011,1087,1,2011,0.18,0,A,22,1,0,14,1.096525,13,1.088425,13,1.088425,wff1,1
unh,wff,2011,P1-W-3,1,2011,0.16,0,A,19,1,0,14,1.096525,13,1.090125,13,1.090125,wff1,1
unh,wff,2011,1198,10,2011,1.89,3,B,401,1,0,25,25.53715,24,24.644125,16,21.7459,wff10,4
unh,wff,2011,1199,10,2011,2.75,5,C,451,2,7,25,25.53715,11,16.81445,5,9.038875,wff10,4
unh,wff,2011,1200,10,2011,1.87,3,B,387,1,0,25,25.53715,24,24.662925,16,21.7647,wff10,4
unh,wff,2011,1201,10,2011,2.9,5,C,451,2,2,25,25.53715,11,16.602575,5,8.827,wff10,4
unh,wff,2011,1202,10,2011,2.65,5,C,451,2,0,25,25.53715,11,16.94945,5,9.173875,wff10,4
unh,wff,2011,1203,10,2011,2.05,4,C,401,1,0,25,25.53715,11,17.65445,11,17.65445,wff10,4
unh,wff,2011,1204,10,2011,2.5,5,C,401,2,0,25,25.53715,11,17.142575,5,9.367,wff10,4
unh,wff,2011,1205,10,2011,1.12,2,B,302,2,0,25,25.53715,24,25.22355,22,24.9773,wff10,4
unh,wff,2011,1206,10,2011,1.4,2,B,360,4,0,25,25.53715,24,25.047150000000002,22,24.800900000000002,wff10,4
unh,wff,2011,1207,10,2011,2.48,4,C,401,2,0,25,25.53715,11,17.167475,11,17.167475,wff10,4
unh,wff,2011,1208,10,2011,2.49,4,C,401,1,4,25,25.53715,11,17.15505,11,17.15505,wff10,4
unh,wff,2011,1209,10,2011,1.47,2,B,350,2,0,25,25.53715,24,24.996925,22,24.750675,wff10,4
unh,wff,2011,1210,10,2011,1.58,3,B,330,1,0,25,25.53715,24,24.913050000000002,16,22.014825000000002,wff10,4
unh,wff,2011,1211,10,2011,1.35,2,B,350,1,0,25,25.53715,24,25.081525,22,24.835275,wff10,4
unh,wff,2011,1212,10,2011,1.35,2,B,370,1,0,25,25.53715,24,25.081525,22,24.835275,wff10,4
unh,wff,2011,1213,10,2011,1.6,3,B,398,2,0,25,25.53715,24,24.89715,16,21.998925,wff10,4
unh,wff,2011,1214,10,2011,2.17,4,C,401,3,0,25,25.53715,11,17.52785,11,17.52785,wff10,4
unh,wff,2011,1215,10,2011,0.75,1,B,140,4,0,25,25.53715,24,25.396525,24,25.396525,wff10,4
unh,wff,2011,1216,10,2011,0.65,1,B,144,1,0,25,25.53715,24,25.431525,24,25.431525,wff10,4
unh,wff,2011,1217,10,2011,2.4,4,C,401,2,0,25,25.53715,11,17.265075,11,17.265075,wff10,4
unh,wff,2011,1218,10,2011,1.26,2,B,325,2,0,25,25.53715,24,25.14025,22,24.894000000000002,wff10,4
unh,wff,2011,1219,10,2011,2.02,4,C,401,1,0,25,25.53715,11,17.684975,11,17.684975,wff10,4
unh,wff,2011,1220,10,2011,1.9,3,B,401,1,2,25,25.53715,24,24.63465,16,21.736425,wff10,4
unh,wff,2011,1221,10,2011,2.67,5,C,401,4,0,25,25.53715,11,16.92285,5,9.147275,wff10,4
unh,wff,2011,1222,10,2011,2.71,5,C,451,1,0,25,25.53715,11,16.86905,5,9.093475,wff10,4
unh,wff,2011,1089,11,2011,0.6,1,B,132,3,0,9,0.9835,6,0.8205,6,0.8205,wff11,1
unh,wff,2011,1090,11,2011,0.97,1,B,144,2,0,9,0.9835,6,0.675275,6,0.675275,wff11,1
unh,wff,2011,1091,11,2011,0.55,1,B,85,4,0,9,0.9835,6,0.834875,6,0.834875,wff11,1
unh,wff,2011,1092,11,2011,0.34,0,A,74,1,0,9,0.9835,8,0.9546,8,0.9546,wff11,1
unh,wff,2011,1093,11,2011,0.42,0,A,67,1,0,9,0.9835,8,0.9394,8,0.9394,wff11,1
unh,wff,2011,1094,11,2011,0.51,1,B,107,1,0,9,0.9835,6,0.845475,6,0.845475,wff11,1
unh,wff,2011,1095,11,2011,0.72,1,B,154,1,0,9,0.9835,6,0.7809,6,0.7809,wff11,1
unh,wff,2011,1096,11,2011,0.51,1,B,107,1,0,9,0.9835,6,0.845475,6,0.845475,wff11,1
unh,wff,2011,1097,11,2011,1,2,B,160,2,0,9,0.9835,6,0.6605,0,0,wff11,1
unh,wff,2011,1116,12,2011,2.96,5,C,401,2,0,6,8.889925,3,5.487275,2,4.33165,wff12,1
unh,wff,2011,1117,12,2011,2.15,4,C,370,2,0,6,8.889925,3,6.52205,3,6.52205,wff12,1
unh,wff,2011,1118,12,2011,2.65,5,C,401,1,1,6,8.889925,3,5.92205,2,4.766425,wff12,1
unh,wff,2011,1119,12,2011,1.89,3,B,370,1,0,6,8.889925,5,7.9969,4,7.677675,wff12,1
unh,wff,2011,1120,12,2011,1.13,2,B,320,2,0,6,8.889925,5,8.5707,5,8.5707,wff12,1
unh,wff,2011,1122,12,2011,3.21,6,C,400,5,0,6,8.889925,3,5.101649999999999,0,0,wff12,1
unh,wff,2011,1038,13,2011,0.56,1,B,72,3,0,11,1.152075,6,1.0538,6,1.0538,wff13,1
unh,wff,2011,1039,13,2011,0.61,1,B,95,1,0,11,1.152075,6,1.039175,6,1.039175,wff13,1
unh,wff,2011,1040,13,2011,0.88,1,B,144,6,0,11,1.152075,6,0.9386000000000001,6,0.9386000000000001,wff13,1
unh,wff,2011,1041,13,2011,0.67,1,B,132,1,0,11,1.152075,6,1.019975,6,1.019975,wff13,1
unh,wff,2011,1042,13,2011,0.94,1,B,176,1,0,11,1.152075,6,0.9113000000000001,6,0.9113000000000001,wff13,1
unh,wff,2011,1043,13,2011,1.11,2,B,165,9,0,11,1.152075,6,0.824175,0,0,wff13,1
unh,wff,2011,1044,13,2011,0.71,1,B,120,1,0,11,1.152075,6,1.006175,6,1.006175,wff13,1
unh,wff,2011,1045,13,2011,0.11,0,A,14,1,0,11,1.152075,10,1.1490500000000001,10,1.1490500000000001,wff13,1
unh,wff,2011,1046,13,2011,0.19,0,A,16,1,0,11,1.152075,10,1.1430500000000001,10,1.1430500000000001,wff13,1
unh,wff,2011,1047,13,2011,0.13,0,A,12,1,0,11,1.152075,10,1.14785,10,1.14785,wff13,1
unh,wff,2011,1048,13,2011,0.12,0,A,14,1,0,11,1.152075,10,1.1484750000000001,10,1.1484750000000001,wff13,1
unh,wff,2011,1123,14,2011,2.86,5,C,401,5,0,16,18.804475,8,12.27975,2,4.5392,wff14,4
unh,wff,2011,1124,14,2011,2.72,5,C,385,1,4,16,18.804475,8,12.47505,2,4.734499999999999,wff14,4
unh,wff,2011,1125,14,2011,2.12,4,C,300,2,1,16,18.804475,8,13.20105,8,13.20105,wff14,4
unh,wff,2011,1126,14,2011,1.9,3,B,308,1,1,16,18.804475,14,17.887575,12,16.94125,wff14,4
unh,wff,2011,1127,14,2011,2.37,4,C,401,1,2,16,18.804475,8,12.920425,8,12.920425,wff14,4
