x,y,x_y,Opn,Oth,Dec,Evg,WP,Mxd,lon,lat,inbd,id,id.in,in.UNH,Property,id.full,id.in.full
29,31,29_31,0.333970386,0.28868607,0.100135472,0.02995132,0.104608388,0.142648353,786000,4785000,TRUE,185,185,FALSE,NA,1889,1377
30,31,30_31,0.186955849,0.295716981,0.1456363,0.028726947,0.232425691,0.110538206,789000,4785000,TRUE,186,186,FALSE,NA,1890,1378
31,31,31_31,0.073804945,0.04420524,0.403943873,0.035098254,0.214953099,0.227994579,792000,4785000,TRUE,187,187,FALSE,NA,1891,1379
32,31,32_31,0.110777403,0.042139069,0.125839674,0.050508149,0.420058554,0.250677136,795000,4785000,TRUE,188,188,FALSE,NA,1892,1380
33,31,33_31,0.079790959,0.055568762,0.16977055,0.014708903,0.158065114,0.522095724,798000,4785000,TRUE,189,189,FALSE,NA,1893,1381
34,31,34_31,0.079683291,0.05421527,0.265642674,0.008787042,0.008689393,0.582982328,801000,4785000,TRUE,190,190,FALSE,NA,1894,1382
35,31,35_31,0.140680094,0.111303378,0.141794876,0.021182186,0.073132897,0.511906548,804000,4785000,TRUE,191,191,FALSE,NA,1895,1383
36,31,36_31,0.096217783,0.107787388,0.179530523,0.016151611,0.058028448,0.542284261,807000,4785000,TRUE,192,192,FALSE,NA,1896,1384
37,31,37_31,0.080969131,0.128190873,0.115518094,0.021447964,0.090182715,0.563691238,810000,4785000,TRUE,193,193,FALSE,NA,1897,1385
38,31,38_31,0.042647658,0.094910929,0.106653766,0.022306494,0.161158982,0.572322156,813000,4785000,TRUE,194,194,FALSE,NA,1898,1386
39,31,39_31,0.071591511,0.05583003,0.098463712,0.047169652,0.169569479,0.557375635,816000,4785000,TRUE,195,195,FALSE,NA,1899,1387
40,31,40_31,0.097849935,0.074303056,0.102842394,0.026528453,0.076677317,0.621798821,819000,4785000,TRUE,196,196,FALSE,NA,1900,1388
41,31,41_31,0.162617775,0.146189309,0.14691043,0.003923133,0.081189389,0.459169958,822000,4785000,TRUE,197,197,FALSE,NA,1901,1389
42,31,42_31,0.192685594,0.166231058,0.150780528,0.006673888,0.059425763,0.424203182,825000,4785000,TRUE,198,198,FALSE,NA,1902,1390
43,31,43_31,0.239402204,0.181173413,0.087012212,0.006649765,0.102098185,0.38366421,828000,4785000,TRUE,199,199,TRUE,College Woods,1903,1391
44,31,44_31,0.311398533,0.169485725,0.087839741,0.00230681,0.085063246,0.343905948,831000,4785000,TRUE,200,200,TRUE,College Woods,1904,1392
45,31,45_31,0.19158518,0.44295272,0.086292143,8.1e-4,0.036035822,0.242323639,834000,4785000,TRUE,201,201,FALSE,NA,1905,1393
46,31,46_31,0.217020836,0.679283601,0.015255157,4.52e-4,0.016761411,0.071227367,837000,4785000,TRUE,202,202,FALSE,NA,1906,1394
47,31,47_31,0.293109492,0.168796137,0.011957586,0.01553484,0.103759251,0.40684268,840000,4785000,TRUE,203,203,FALSE,NA,1907,1395
48,31,48_31,0.357977723,0.092739596999999993,0.026012325,0.017988124,0.088504457,0.416777776,843000,4785000,TRUE,204,204,FALSE,NA,1908,1396
49,31,49_31,0.333736967,0.133686176,0.057441908,0.014428508,0.059099476,0.401606979,846000,4785000,TRUE,205,205,FALSE,NA,1909,1397
50,31,50_31,0.215545943,0.039851815,0.132447754,0.033810298,0.078301744,0.500042467,849000,4785000,TRUE,206,206,FALSE,NA,1910,1398
51,31,51_31,0,0,0,0,0,0,NA,NA,FALSE,207,NA,FALSE,NA,1911,NA
29,32,29_32,0.414664581,0.288225008,0.190667257,0.007865074,0.026090673,0.072487417,786000,4782000,TRUE,208,207,FALSE,NA,1951,1424
30,32,30_32,0.292102843,0.076223267,0.354325809,0.027880567,0.0692921,0.180175395,789000,4782000,TRUE,209,208,FALSE,NA,1952,1425
31,32,31_32,0.001339412,0.038373565,0.63327788,0.026466949,0.077480705,0.223061487,792000,4782000,TRUE,210,209,FALSE,NA,1953,1426
32,32,32_32,0.002456302,0.078798785,0.303961794,0.030547257,0.245968702,0.33826715,795000,4782000,TRUE,211,210,FALSE,NA,1954,1427
33,32,33_32,0.067443756,0.098374099,0.148576193,0.008707639,0.174709205,0.502189103,798000,4782000,TRUE,212,211,FALSE,NA,1955,1428
34,32,34_32,0.113137035,0.066615225,0.297789434,0.006990145,0.029066035,0.486402114,801000,4782000,TRUE,213,212,FALSE,NA,1956,1429
35,32,35_32,0.11731962,0.078642072,0.050641134,0.058022755,0.149347994,0.546026403,804000,4782000,TRUE,214,213,FALSE,NA,1957,1430
36,32,36_32,0.046646992,0.073312373,0.205805602,0.02494056,0.113810615,0.535483838,807000,4782000,TRUE,215,214,FALSE,NA,1958,1431
37,32,37_32,0.021114831,0.078455502,0.236968041,0.034919358,0.072771538,0.555770717,810000,4782000,TRUE,216,215,FALSE,NA,1959,1432
38,32,38_32,0.029074322,0.179810623,0.113392785,0.030310123,0.099138272,0.548273877,813000,4782000,TRUE,217,216,FALSE,NA,1960,1433
39,32,39_32,0.143934897,0.057948942,0.246148378,0.011864969,0.069220172,0.470882646,816000,4782000,TRUE,218,217,FALSE,NA,1961,1434
40,32,40_32,0.188580616,0.103322551,0.146764444,0.014757291,0.087193204,0.459381902,819000,4782000,TRUE,219,218,FALSE,NA,1962,1435
41,32,41_32,0.191197367,0.155315805,0.070796882,0.009584151,0.122171568,0.450934232,822000,4782000,TRUE,220,219,FALSE,NA,1963,1436
42,32,42_32,0.141445394,0.192591443,0.097479585,0.012486325,0.114234529,0.441762721,825000,4782000,TRUE,221,220,TRUE,Dudley Lot,1964,1437
43,32,43_32,0.123653354,0.190620491,0.144175855,0.00804175,0.11116149,0.422347064,828000,4782000,TRUE,222,221,TRUE,College Woods,1965,1438
44,32,44_32,0.11967904,0.205834969,0.105336777,0.005158973,0.078206283,0.485783939,831000,4782000,TRUE,223,222,TRUE,East Foss Farm,1966,1439
45,32,45_32,0.079058591,0.391368442,0.072510473,0.00843313,0.090963646,0.357665718,834000,4782000,TRUE,224,223,FALSE,NA,1967,1440
46,32,46_32,0.245491655,0.351062563,0.083396697,0.003391744,0.087321839,0.229335515,837000,4782000,TRUE,225,224,FALSE,NA,1968,1441
47,32,47_32,0.54298827,0.236016182,0.037725126,8.96e-4,0.024948964,0.157425103,840000,4782000,TRUE,226,225,FALSE,NA,1969,1442
48,32,48_32,0.593573438,0.19016961,0.008672767,0.007830346,0.048341206,0.151412646,843000,4782000,TRUE,227,226,FALSE,NA,1970,1443
49,32,49_32,0.478204112,0.267958093,0.011417881,0.01095791,0.06551627,0.165945713,846000,4782000,TRUE,228,227,FALSE,NA,1971,1444
50,32,50_32,0.219296421,0.055379913,0.055212990000000003,0.032508249,0.126957649,0.510644765,849000,4782000,TRUE,229,228,FALSE,NA,1972,1445
51,32,51_32,0,0,0,0,0,0,NA,NA,FALSE,230,NA,FALSE,NA,1973,NA
29,33,29_33,0.392962493,0.188544785,0.235403572,0.020263849,0.05269995,0.11012533,786000,4779000,TRUE,231,229,FALSE,NA,2013,1471
30,33,30_33,0.076156232,0.130376487,0.595951399,0.01510394,0.03721233,0.14519962,789000,4779000,TRUE,232,230,FALSE,NA,2014,1472
31,33,31_33,0.003118271,0.085884117,0.626344327,0.020409487,0.048156178,0.216087627,792000,4779000,TRUE,233,231,FALSE,NA,2015,1473
32,33,32_33,0.042313014,0.093309312,0.425580887,0.026129994,0.041399684,0.371267116,795000,4779000,TRUE,234,232,FALSE,NA,2016,1474
33,33,33_33,0.094709745,0.063192832,0.238619248,0.008289899,0.02521821,0.569970064,798000,4779000,TRUE,235,233,FALSE,NA,2017,1475
34,33,34_33,0.142169167,0.112097936,0.20569156,0.022141651,0.033736173,0.484163526,801000,4779000,TRUE,236,234,FALSE,NA,2018,1476
35,33,35_33,0.178615314,0.171732861,0.101538913,0.032341302,0.065929642,0.449841974,804000,4779000,TRUE,237,235,FALSE,NA,2019,1477
36,33,36_33,0.066547662,0.061226158,0.154758949,0.056845857,0.082942181,0.577679187,807000,4779000,TRUE,238,236,FALSE,NA,2020,1478
37,33,37_33,0.009132463,0.205057401,0.125065021,0.102991139,0.088640038,0.469113949,810000,4779000,TRUE,239,237,FALSE,NA,2021,1479
38,33,38_33,0.029636752,0.236528652,0.201071565,0.019506937,0.055130298,0.458125801,813000,4779000,TRUE,240,238,FALSE,NA,2022,1480
39,33,39_33,0.056913325,0.132125495,0.26899596,0.026536208,0.032767964,0.482661051,816000,4779000,TRUE,241,239,FALSE,NA,2023,1481
40,33,40_33,0.095468014,0.136939237,0.109716443,0.045210737,0.124080962,0.488584619,819000,4779000,TRUE,242,240,FALSE,NA,2024,1482
41,33,41_33,0.205830624,0.167202001,0.079301461,0.018461324,0.104880998,0.424323579,822000,4779000,TRUE,243,241,FALSE,NA,2025,1483
42,33,42_33,0.182988698,0.176074206,0.11370233,0.005287506,0.064644297,0.457302967,825000,4779000,TRUE,244,242,TRUE,Dudley Lot,2026,1484
43,33,43_33,0.36523612,0.121317994,0.125579245,0.006503505,0.077030403,0.304332761,828000,4779000,TRUE,245,243,TRUE,Davis Park,2027,1485
44,33,44_33,0.155445791,0.359921102,0.098828055,0.001609549,0.046793855,0.337401653,831000,4779000,TRUE,246,244,TRUE,Thompson Farm,2028,1486
45,33,45_33,0.022638,0.885383484,0.005716324,0.00117993,0.019171186,0.065911072,834000,4779000,TRUE,247,245,FALSE,NA,2029,1487
46,33,46_33,0.18405145,0.478201697,0.106725227,4.6e-4,0.021477626,0.209083727,837000,4779000,TRUE,248,246,FALSE,NA,2030,1488
47,33,47_33,0.656311562,0.157156462,0.03855366,0.001635959,0.014447043,0.131895309,840000,4779000,TRUE,249,247,FALSE,NA,2031,1489
48,33,48_33,0.747683473,0.158189618,0.022160995,0.001297556,0.009717369,0.060950981,843000,4779000,TRUE,250,248,FALSE,NA,2032,1490
49,33,49_33,0.247760196,0.577547824,0.020854744,4.36e-4,0.040266874,0.113134113,846000,4779000,TRUE,251,249,FALSE,NA,2033,1491
50,33,50_33,0,0,0,0,0,0,NA,NA,FALSE,252,NA,FALSE,NA,2034,NA
51,33,51_33,0,0,0,0,0,0,NA,NA,FALSE,253,NA,FALSE,NA,2035,NA
29,34,29_34,0.35644173,0.188045991,0.222379701,0.023119007,0.085675693,0.124337879,786000,4776000,TRUE,254,250,FALSE,NA,2075,1517
30,34,30_34,0.296121546,0.124474876,0.517911162,0.004545169,0.008598615,0.048348637,789000,4776000,TRUE,255,251,FALSE,NA,2076,1518
31,34,31_34,0.072830507,0.154128624,0.374436567,0.048974649,0.093369374,0.25626027,792000,4776000,TRUE,256,252,FALSE,NA,2077,1519
32,34,32_34,0.130027183,0.062551961,0.196972619,0.028380453,0.119499407,0.462568357,795000,4776000,TRUE,257,253,FALSE,NA,2078,1520
33,34,33_34,0.13852617,0.080165535,0.27302869,0.014296093,0.033410511,0.460572994,798000,4776000,TRUE,258,254,FALSE,NA,2079,1521
34,34,34_34,0.211065267,0.070660327,0.252023701,0.008932403,0.02887196,0.428446332,801000,4776000,TRUE,259,255,FALSE,NA,2080,1522
35,34,35_34,0.218432142,0.07562302,0.112291473,0.024530334,0.033788965,0.535334067,804000,4776000,TRUE,260,256,FALSE,NA,2081,1523
36,34,36_34,0.167214811,0.104665838,0.142374278,0.02382187,0.091176652,0.47074657600000003,807000,4776000,TRUE,261,257,FALSE,NA,2082,1524
37,34,37_34,0.172706019,0.117619632,0.179807066,0.015937739,0.049334709,0.464594839,810000,4776000,TRUE,262,258,FALSE,NA,2083,1525
38,34,38_34,0.157262833,0.101672351,0.24403717,0.007011053,0.040685812,0.449330776,813000,4776000,TRUE,263,259,FALSE,NA,2084,1526
39,34,39_34,0.13567068,0.146013627,0.133844173,0.049829287,0.093883169,0.440759072,816000,4776000,TRUE,264,260,FALSE,NA,2085,1527
40,34,40_34,0.287994001,0.165092201,0.108538436,0.020342005,0.050747601,0.367285751,819000,4776000,TRUE,265,261,FALSE,NA,2086,1528
41,34,41_34,0.172143954,0.114261767,0.132142136,0.009310121,0.105623817,0.466518224,822000,4776000,TRUE,266,262,FALSE,NA,2087,1529
42,34,42_34,0.169604768,0.124413767,0.117727584,0.029125171,0.112458545,0.446670171,825000,4776000,TRUE,267,263,FALSE,NA,2088,1530
43,34,43_34,0.208999127,0.06924405,0.124082785,0.014948712,0.084691737,0.498033566,828000,4776000,TRUE,268,264,FALSE,NA,2089,1531
44,34,44_34,0.217403611,0.406609077,0.079479531,4.38e-4,0.041928182,0.254142026,831000,4776000,TRUE,269,265,FALSE,NA,2090,1532
45,34,45_34,0.271474016,0.32805427,0.116512108,4.44e-4,0.014715946,0.268799661,834000,4776000,TRUE,270,266,FALSE,NA,2091,1533
46,34,46_34,0.298834547,0.496661874,0.090968505,4.33e-4,0.01372422,0.099377595,837000,4776000,TRUE,271,267,FALSE,NA,2092,1534
47,34,47_34,0.35627435,0.308470708,0.071720161,4.4e-4,0.010842207,0.252252738,840000,4776000,TRUE,272,268,FALSE,NA,2093,1535
48,34,48_34,0.409350052,0.184679788,0.071606228,0.001488202,0.046385109,0.286490631,843000,4776000,TRUE,273,269,FALSE,NA,2094,1536
49,34,49_34,0,0,0,0,0,0,NA,NA,FALSE,274,NA,FALSE,NA,2095,NA
50,34,50_34,0,0,0,0,0,0,NA,NA,FALSE,275,NA,FALSE,NA,2096,NA
51,34,51_34,0,0,0,0,0,0,NA,NA,FALSE,276,NA,FALSE,NA,2097,NA
29,35,29_35,0.479192491,0.144871512,0.22524372,0.017469096,0.060774736,0.072448408,786000,4773000,TRUE,277,270,FALSE,NA,2137,1562
30,35,30_35,0.41591606,0.043198646,0.354456027,0.018352904,0.067321564,0.100754796,789000,4773000,TRUE,278,271,FALSE,NA,2138,1563
31,35,31_35,0.145962833,0.067532468,0.534018896,0.001862695,0.035612617,0.215010502,792000,4773000,TRUE,279,272,FALSE,NA,2139,1564
32,35,32_35,0.100958459,0.134228724,0.473758359,0.008960573,0.048329731,0.233764169,795000,4773000,TRUE,280,273,FALSE,NA,2140,1565
33,35,33_35,0.281591372,0.075951436,0.283965325,0.022008151,0.042935751,0.293547961,798000,4773000,TRUE,281,274,FALSE,NA,2141,1566
34,35,34_35,0.185659661,0.066969106,0.21637416,0.021043487,0.031511649,0.478441946,801000,4773000,TRUE,282,275,FALSE,NA,2142,1567
35,35,35_35,0.189515249,0.070824641,0.261309425,0.023962302,0.030311303,0.42407707,804000,4773000,TRUE,283,276,FALSE,NA,2143,1568
36,35,36_35,0.24471319,0.214541434,0.208009261,0.009804825,0.052675837,0.270255454,807000,4773000,TRUE,284,277,FALSE,NA,2144,1569
37,35,37_35,0.384537882,0.171045058,0.0931683,0.013749421,0.038938494,0.298560847,810000,4773000,TRUE,285,278,FALSE,NA,2145,1570
38,35,38_35,0.298689729,0.164858972,0.127244119,0.005137904,0.067850036,0.336219249,813000,4773000,TRUE,286,279,FALSE,NA,2146,1571
39,35,39_35,0.236054825,0.101200332,0.134330403,0.00748936,0.090216072,0.430709008,816000,4773000,TRUE,287,280,FALSE,NA,2147,1572
40,35,40_35,0.281190522,0.150404508,0.061656733,0.014383511,0.069632893,0.422731836,819000,4773000,TRUE,288,281,FALSE,NA,2148,1573
41,35,41_35,0.181475087,0.136251032,0.079383128,0.005868263,0.065646223,0.53137627,822000,4773000,TRUE,289,282,FALSE,NA,2149,1574
42,35,42_35,0.101580293,0.088404211,0.067357504,0.014459694,0.10170938,0.626488935,825000,4773000,TRUE,290,283,FALSE,NA,2150,1575
43,35,43_35,0.153757479,0.112269826,0.249131551,0.00304285,0.036009204,0.445789095,828000,4773000,TRUE,291,284,FALSE,NA,2151,1576
44,35,44_35,0.233681379,0.291971272,0.142447143,0.00350993,0.031990835,0.296399413,831000,4773000,TRUE,292,285,FALSE,NA,2152,1577
45,35,45_35,0.236109704,0.187126381,0.182955834,4.76e-4,0.044017034,0.349315336,834000,4773000,TRUE,293,286,FALSE,NA,2153,1578
46,35,46_35,0.270577436,0.171749292,0.102352799,0.006646225,0.122542206,0.326132032,837000,4773000,TRUE,294,287,FALSE,NA,2154,1579
47,35,47_35,0.252312227,0.109750596,0.089788266,0.004354756,0.046586436,0.497207711,840000,4773000,TRUE,295,288,FALSE,NA,2155,1580
48,35,48_35,0.23219646,0.128540521,0.056623378,0.003603012,0.080961804,0.49807484,843000,4773000,TRUE,296,289,FALSE,NA,2156,1581
49,35,49_35,0,0,0,0,0,0,NA,NA,FALSE,297,NA,FALSE,NA,2157,NA
50,35,50_35,0,0,0,0,0,0,NA,NA,FALSE,298,NA,FALSE,NA,2158,NA
51,35,51_35,0,0,0,0,0,0,NA,NA,FALSE,299,NA,FALSE,NA,2159,NA
29,36,29_36,0.666491511,0.175392133,0.06649447,0.005468846,0.051949749,0.034203284,786000,4770000,TRUE,300,290,FALSE,NA,2199,1608
30,36,30_36,0.636510966,0.073860011,0.226805778,0.004743915,0.02631647,0.031762864,789000,4770000,TRUE,301,291,FALSE,NA,2200,1609
31,36,31_36,0.272206371,0.174771136,0.446350894,0.002167759,0.046694418,0.057809426,792000,4770000,TRUE,302,292,FALSE,NA,2201,1610
32,36,32_36,0.19438599,0.34759143,0.132570048,0.004050465,0.151896175,0.169505877,795000,4770000,TRUE,303,293,FALSE,NA,2202,1611
33,36,33_36,0.171568498,0.102233433,0.107042965,0.021565947,0.255927076,0.341662085,798000,4770000,TRUE,304,294,FALSE,NA,2203,1612
34,36,34_36,0.153636372,0.082746156,0.25682341,0.012101331,0.043547718,0.451144995,801000,4770000,TRUE,305,295,FALSE,NA,2204,1613
35,36,35_36,0.20340166,0.079159581,0.277464754,0.004292038,0.022729636,0.412952343,804000,4770000,TRUE,306,296,FALSE,NA,2205,1614
36,36,36_36,0.140282328,0.080835113,0.230362747,0.020939015,0.04957788,0.478002904,807000,4770000,TRUE,307,297,FALSE,NA,2206,1615
37,36,37_36,0.318276311,0.119533273,0.094025352,0.015448966,0.04905856,0.403657526,810000,4770000,TRUE,308,298,FALSE,NA,2207,1616
38,36,38_36,0.126445744,0.105951698,0.153400855,0.018835284,0.05429239,0.541074028,813000,4770000,TRUE,309,299,FALSE,NA,2208,1617
39,36,39_36,0.117951591,0.155068246,0.102119328,0.016282831,0.036373172,0.572204836,816000,4770000,TRUE,310,300,FALSE,NA,2209,1618
40,36,40_36,0.205948921,0.181609369,0.126811636,0.023813531,0.034090015,0.427726533,819000,4770000,TRUE,311,301,FALSE,NA,2210,1619
41,36,41_36,0.200167761,0.278915897,0.093615333,0.014806953,0.043221813,0.369272238,822000,4770000,TRUE,312,302,FALSE,NA,2211,1620
42,36,42_36,0.165777871,0.112667793,0.13903755,0.008992326,0.061289104,0.512235358,825000,4770000,TRUE,313,303,FALSE,NA,2212,1621
43,36,43_36,0.274501548,0.160526681,0.18739821,0.004339468,0.016621632,0.356612461,828000,4770000,TRUE,314,304,FALSE,NA,2213,1622
44,36,44_36,0.303662011,0.268919183,0.066891426,0.010459287,0.054238126,0.295829978,831000,4770000,TRUE,315,305,FALSE,NA,2214,1623
45,36,45_36,0.206649014,0.198627869,0.090259808,0.004408115,0.075125872,0.424929329,834000,4770000,TRUE,316,306,FALSE,NA,2215,1624
46,36,46_36,0.337395416,0.152036101,0.05783706,0.006877406,0.130444324,0.315409686,837000,4770000,TRUE,317,307,FALSE,NA,2216,1625
47,36,47_36,0.257965499,0.108988651,0.079237559,0.018084578,0.115840898,0.419882828,840000,4770000,TRUE,318,308,FALSE,NA,2217,1626
48,36,48_36,0,0,0,0,0,0,NA,NA,FALSE,319,NA,FALSE,NA,2218,NA
49,36,49_36,0,0,0,0,0,0,NA,NA,FALSE,320,NA,FALSE,NA,2219,NA
50,36,50_36,0,0,0,0,0,0,NA,NA,FALSE,321,NA,FALSE,NA,2220,NA
51,36,51_36,0,0,0,0,0,0,NA,NA,FALSE,322,NA,FALSE,NA,2221,NA
29,37,29_37,0.859968233,0.078266693,0.038645866,0.00224021,0.001847095,0.019031904,786000,4767000,TRUE,323,309,FALSE,NA,2261,1652
30,37,30_37,0.928640972,0.034756774,0.018789586,7.16e-4,0.002694847,0.01440194,789000,4767000,TRUE,324,310,FALSE,NA,2262,1653
31,37,31_37,0.427806205,0.30939056,0.102157569,0.00133551,0.086487566,0.072822588,792000,4767000,TRUE,325,311,FALSE,NA,2263,1654
32,37,32_37,0.0517261,0.44948694,0.182374037,0.007968647,0.05774703,0.250697258,795000,4767000,TRUE,326,312,FALSE,NA,2264,1655
33,37,33_37,0.195483192,0.115009218,0.249177076,0.008102256,0.045930462,0.386297784,798000,4767000,TRUE,327,313,FALSE,NA,2265,1656
34,37,34_37,0.128322374,0.068259669,0.188877856,0.023919513,0.138640982,0.4519796,801000,4767000,TRUE,328,314,FALSE,NA,2266,1657
35,37,35_37,0.057488207,0.082110454,0.246760125,0.032278322,0.017462709,0.563900186,804000,4767000,TRUE,329,315,FALSE,NA,2267,1658
36,37,36_37,0.258911701,0.147481797,0.106548579,0.021753215,0.067929018,0.397375716,807000,4767000,TRUE,330,316,FALSE,NA,2268,1659
37,37,37_37,0.202752849,0.092831538,0.057449005,0.017073512,0.10315968,0.526733419,810000,4767000,TRUE,331,317,FALSE,NA,2269,1660
38,37,38_37,0.229834132,0.163457626,0.095929631,0.022750123,0.050812972,0.437215514,813000,4767000,TRUE,332,318,FALSE,NA,2270,1661
39,37,39_37,0.239984344,0.138287474,0.167084406,0.004090614,0.03286552,0.417687644,816000,4767000,TRUE,333,319,FALSE,NA,2271,1662
40,37,40_37,0.269802292,0.106075339,0.118347197,0.013606672,0.048163054,0.444005417,819000,4767000,TRUE,334,320,FALSE,NA,2272,1663
41,37,41_37,0.126868964,0.127601904,0.126464067,0.014148986,0.081667926,0.52324816,822000,4767000,TRUE,335,321,FALSE,NA,2273,1664
42,37,42_37,0.170642945,0.172200956,0.144689938,0.006534627,0.067334746,0.438596807,825000,4767000,TRUE,336,322,FALSE,NA,2274,1665
43,37,43_37,0.442980873,0.133427062,0.095411622,0.003610639,0.056135951,0.268433874,828000,4767000,TRUE,337,323,FALSE,NA,2275,1666
44,37,44_37,0.235261313,0.133817319,0.069012902,0.009708863,0.099583005,0.452616609,831000,4767000,TRUE,338,324,FALSE,NA,2276,1667
45,37,45_37,0.189842899,0.076786518,0.109257046,0.013569858,0.07068078,0.539862899,834000,4767000,TRUE,339,325,FALSE,NA,2277,1668
46,37,46_37,0.373120504,0.194009615,0.087915026,5.15e-4,0.024284342,0.32015567,837000,4767000,TRUE,340,326,FALSE,NA,2278,1669
47,37,47_37,0.165875125,0.088066542,0.127260522,0.013782625,0.052217425,0.552797739,840000,4767000,TRUE,341,327,FALSE,NA,2279,1670
48,37,48_37,0,0,0,0,0,0,NA,NA,FALSE,342,NA,FALSE,NA,2280,NA
49,37,49_37,0,0,0,0,0,0,NA,NA,FALSE,343,NA,FALSE,NA,2281,NA
50,37,50_37,0,0,0,0,0,0,NA,NA,FALSE,344,NA,FALSE,NA,2282,NA
51,37,51_37,0,0,0,0,0,0,NA,NA,FALSE,345,NA,FALSE,NA,2283,NA
29,38,29_38,0.741038719,0.119829463,0.045221363,0.003939789,0.043042531,0.04692813,786000,4764000,TRUE,346,328,FALSE,NA,2323,1697
30,38,30_38,0.788263253,0.08280644,0.069873185,4.35e-4,0.009427544,0.049194567,789000,4764000,TRUE,347,329,FALSE,NA,2324,1698
31,38,31_38,0.421561849,0.21257054,0.120261225,0.009810871,0.107238252,0.128557298,792000,4764000,TRUE,348,330,FALSE,NA,2325,1699
32,38,32_38,0.127225193,0.260129236,0.319580287,6.68e-4,0.074706586,0.217691113,795000,4764000,TRUE,349,331,FALSE,NA,2326,1700
33,38,33_38,0.16283965,0.094580696,0.153961944,0.001379479,0.142907889,0.444330355,798000,4764000,TRUE,350,332,FALSE,NA,2327,1701
34,38,34_38,0.080924824,0.062146359,0.276500902,0.008840653,0.01114434,0.560442917,801000,4764000,TRUE,351,333,FALSE,NA,2328,1702
35,38,35_38,0.212228353,0.204646203,0.230368297,0.006506756,0.041679738,0.304570631,804000,4764000,TRUE,352,334,FALSE,NA,2329,1703
36,38,36_38,0.228091893,0.086392116,0.149327487,0.008777637,0.030709895,0.496700969,807000,4764000,TRUE,353,335,FALSE,NA,2330,1704
37,38,37_38,0.194676502,0.092352188,0.119050022,0.017492613,0.091014296,0.485414392,810000,4764000,TRUE,354,336,FALSE,NA,2331,1705
38,38,38_38,0.110056852,0.169048718,0.051615996,0.025105323,0.093829624,0.550343458,813000,4764000,TRUE,355,337,FALSE,NA,2332,1706
39,38,39_38,0.163664658,0.104925593,0.214998748,0.009371909,0.033282146,0.473756926,816000,4764000,TRUE,356,338,FALSE,NA,2333,1707
40,38,40_38,0.257496409,0.117062247,0.143280066,0.007564639,0.052862905,0.421733739,819000,4764000,TRUE,357,339,FALSE,NA,2334,1708
41,38,41_38,0.255583869,0.151174462,0.167931414,0.003412348,0.025877328,0.396020565,822000,4764000,TRUE,358,340,FALSE,NA,2335,1709
42,38,42_38,0.180050414,0.214653154,0.164135533,0.003851144,0.062158224,0.375151535,825000,4764000,TRUE,359,341,FALSE,NA,2336,1710
43,38,43_38,0.141357347,0.175664152,0.11671704,0.024371652,0.082710437,0.459179386,828000,4764000,TRUE,360,342,FALSE,NA,2337,1711
44,38,44_38,0.135109902,0.198454543,0.040226404,0.016608569,0.22410975,0.385490816,831000,4764000,TRUE,361,343,FALSE,NA,2338,1712
45,38,45_38,0.132511445,0.301056388,0.029068375,0.016116537,0.205923528,0.315323712,834000,4764000,TRUE,362,344,FALSE,NA,2339,1713
46,38,46_38,0.398811023,0.260077099,0.065895625,0.003490064,0.061230236,0.210495961,837000,4764000,TRUE,363,345,FALSE,NA,2340,1714
47,38,47_38,0,0,0,0,0,0,NA,NA,FALSE,364,NA,FALSE,NA,2341,NA
48,38,48_38,0,0,0,0,0,0,NA,NA,FALSE,365,NA,FALSE,NA,2342,NA
49,38,49_38,0,0,0,0,0,0,NA,NA,FALSE,366,NA,FALSE,NA,2343,NA
50,38,50_38,0,0,0,0,0,0,NA,NA,FALSE,367,NA,FALSE,NA,2344,NA
51,38,51_38,0,0,0,0,0,0,NA,NA,FALSE,368,NA,FALSE,NA,2345,NA
29,39,29_39,0.45715653,0.10138308,0.126027601,0.02055058,0.135122084,0.1597601,786000,4761000,TRUE,369,346,FALSE,NA,2385,1741
30,39,30_39,0.727904074,0.181400088,0.042272775,0.004909486,0.024353386,0.019160193,789000,4761000,TRUE,370,347,FALSE,NA,2386,1742
31,39,31_39,0.222498708,0.061320774,0.267317858,0.010748523,0.108328533,0.329785606,792000,4761000,TRUE,371,348,FALSE,NA,2387,1743
32,39,32_39,0.293356838,0.172574247,0.177700071,4.39e-4,0.105491529,0.250438324,795000,4761000,TRUE,372,349,FALSE,NA,2388,1744
33,39,33_39,0.273242252,0.066115644,0.329759549,0.0011746389999999999,0.023669758,0.306038159,798000,4761000,TRUE,373,350,FALSE,NA,2389,1745
34,39,34_39,0.265184707,0.221884537,0.209199804,0.00312954,0.033853117,0.266748277,801000,4761000,TRUE,374,351,FALSE,NA,2390,1746
35,39,35_39,0.118804779,0.152915184,0.268462709,0.002296449,0.041631602,0.415889272,804000,4761000,TRUE,375,352,FALSE,NA,2391,1747
36,39,36_39,0.171935002,0.100572437,0.205979097,0.007759841,0.032600623,0.481153009,807000,4761000,TRUE,376,353,FALSE,NA,2392,1748
37,39,37_39,0.192098079,0.150047879,0.107697074,0.004006062,0.044755465,0.501395446,810000,4761000,TRUE,377,354,FALSE,NA,2393,1749
38,39,38_39,0.142723927,0.132019862,0.120680546,0.02577611,0.062741751,0.516057785,813000,4761000,TRUE,378,355,FALSE,NA,2394,1750
