cellID,lon,lat,Dec,Evg,Mxd,Opn,Oth,WP
520,750000,4776000,0.235197950024988,0.106951642128936,0.30255636181909,0.107559083958021,0.1477884007996,0.0999465628685657
521,750000,4779000,0.111557454222889,0.0474202416291854,0.273106503748126,0.278434107446277,0.186356461269365,0.103125236181909
522,750000,4782000,0.182410789105447,0.143429876561719,0.372279446776612,0.0776122594702649,0.108233299250375,0.116034336831584
523,750000,4785000,0.203321424787606,0.174188555722139,0.459810612693653,0.0135234653673163,0.040355555972014,0.108800414792604
524,750000,4788000,0.243237606696652,0.125938019990005,0.420610611194403,0.0251148436281859,0.074562147976012,0.110536783608196
525,750000,4791000,0.391682090954523,0.131736143428286,0.377046953523238,0.0176306613443278,0.0104400774817591,0.0714640674662669
526,750000,4794000,0.149210628185907,0.0948187625187406,0.409874695152424,0.0367548914042979,0.186839826586707,0.122501197901049
527,750000,4797000,0.183481624687656,0.150507471764118,0.492094221389305,0.0587144775612194,0.02553020009995,0.0896719854572714
528,750000,4800000,0.223164485757121,0.11954156071964,0.541181313843078,0.0287736405297351,0.0344207526736632,0.0529182554222889
529,750000,4803000,0.349829277861069,0.102677617041479,0.377574739130435,0.0626558859570215,0.0559942923038481,0.0512681796601699
530,750000,4806000,0.347497307846077,0.162332658170915,0.285678803598201,0.0826568454272864,0.0357138005497251,0.0861205893053473
531,750000,4809000,0.243180147926037,0.143574203398301,0.306852986006997,0.104154085907046,0.0525221128435782,0.149716455772114
532,750000,4812000,0.180650671164418,0.114585166416792,0.294635108945527,0.11607891804098,0.0869143531234383,0.207135796601699
533,750000,4815000,0.187163997501249,0.132299910544728,0.31623332033983,0.139195948525737,0.0892072946026986,0.135899538730635
534,750000,4818000,0.0846881988005997,0.179176230384808,0.321505083458271,0.110210750124938,0.129412563718141,0.175007190404798
535,750000,4821000,0.253776651174413,0.175792409295352,0.281656658170915,0.0974054602698651,0.0758942727636182,0.115474549225387
536,750000,4824000,0.317423993503248,0.220201206896552,0.231438211394303,0.0428390669665167,0.0414657065467266,0.146631827086457
537,750000,4827000,0.217640539230385,0.170271116941529,0.198989236381809,0.115105429785107,0.0815666292853573,0.216427056971514
538,750000,4830000,0.385049343328336,0.109267256871564,0.262271383308346,0.0461154582708646,0.0672309315342329,0.130065620189905
539,750000,4833000,0.601362471264368,0.106936996801599,0.218979943028486,0.0144994076011994,0.046234927836082,0.0119862748975512
540,750000,4836000,0.606259271864068,0.165196152423788,0.198490282858571,0.00900450352323838,0.0188212127036482,0.00222858330009495
541,750000,4839000,0.585832944527736,0.143746607696152,0.220884265867066,0.0123817028915542,0.0157680838330835,0.021386395952024
542,750000,4842000,0.571239508745627,0.244556684657671,0.0881788690154923,0.060286596051974,0.0327754734632684,0.00296287010630685
543,750000,4845000,0.580070230384808,0.0976188589205397,0.183680515742129,0.0466124286856572,0.0483846367816092,0.0436333389305347
544,750000,4848000,0.581161074462769,0.186162563718141,0.151064453273363,0.0674293815592204,0.00745188403753123,0.00673064866631684
545,750000,4851000,0.276371315342329,0.269355302348826,0.251841436281859,0.0915178214392804,0.0430567547726137,0.0678573675662169
546,753000,4737000,0.389790106446777,0.0427209738130935,0.336071234882559,0.0728257373313343,0.103513012793603,0.0550789180409795
547,753000,4740000,0.450417114942529,0.0662140710644678,0.269022581709145,0.0666032028985507,0.0827383346326837,0.0650047098950525
548,753000,4743000,0.38029067916042,0.143765233383308,0.333173869565217,0.0555721252373813,0.0550291151924038,0.0321689682158921
549,753000,4746000,0.43412771964018,0.156710750624688,0.306766177911044,0.0259403980509745,0.0558185375312344,0.0206364206896552
550,753000,4749000,0.551004031984008,0.130278630184908,0.221647468765617,0.0447944580709645,0.0264722415792104,0.025803164117941
551,753000,4752000,0.395581294352824,0.255517833583208,0.256474147426287,0.0413430326836582,0.0232228907846077,0.0278607973013493
552,753000,4755000,0.148468586206897,0.242728417291354,0.389068486756622,0.0487674188905547,0.0373742304347826,0.133592863568216
553,753000,4758000,0.185718125437281,0.15964728135932,0.468798926536732,0.0193474023088456,0.0354814147926037,0.131006851574213
554,753000,4761000,0.0578976875562219,0.201687502248876,0.206723898550725,0.133218097451274,0.175709735632184,0.224763069965017
555,753000,4764000,0.486908149925038,0.017279666111944,0.201132993503248,0.0865495150924538,0.0968901605197401,0.111239492753623
556,753000,4767000,0.470548674662669,0.127378085457271,0.306491766616692,0.0425559422788606,0.0247938877561219,0.0282316447776112
557,753000,4770000,0.378389979510245,0.020417915832084,0.394735085957022,0.0546809576211894,0.117167437281359,0.0346086228385807
558,753000,4773000,0.291444826586707,0.114724395302349,0.446706740629685,0.0263322707646177,0.0527062589205397,0.0680855145427286
559,753000,4776000,0.305801385307346,0.122432137431284,0.377894859070465,0.0650450475762119,0.0544882763118441,0.0743382872063968
560,753000,4779000,0.1773077996002,0.0581031337331334,0.38278968015992,0.126461592703648,0.153740629185407,0.101597158770615
561,753000,4782000,0.223849458270865,0.0588478928535732,0.344630769615192,0.104764910494753,0.155479887556222,0.112427090454773
562,753000,4785000,0.230426340329835,0.0705194443778111,0.394095149925037,0.0643055169415292,0.175943552223888,0.0647100070464768
563,753000,4788000,0.305347098950525,0.0916483014492754,0.465640717641179,0.0135454023638181,0.0299060847576212,0.0939124035482259
564,753000,4791000,0.138079467766117,0.226618394302849,0.437912483758121,0.0391355297351324,0.0411959553723138,0.117058168415792
565,753000,4794000,0.412467288355822,0.139546796101949,0.356912074462769,0.0136458663218391,0.0149807405097451,0.06244722003998
566,753000,4797000,0.243012260369815,0.263708420289855,0.383705731134433,0.0179865135032484,0.0066428474890055,0.0849442446776612
567,753000,4800000,0.224855056471764,0.0831582355822089,0.39713383908046,0.0992449939030485,0.0665691437781109,0.12903872013993
568,753000,4803000,0.29606680009995,0.141264050474763,0.398853411794103,0.0571244220389805,0.0322681943028486,0.0744231173413293
569,753000,4806000,0.589040013993004,0.0958133851574213,0.263209135432284,0.0180687525137431,0.0179434390054973,0.0159252625387306
570,753000,4809000,0.565569973013493,0.326804459270365,0.084257756121939,0.0102735207301349,0.0110244525792104,0.00206982106841229
571,753000,4812000,0.565179903548226,0.157152107946027,0.185380432783608,0.0329210512243878,0.025334508195902,0.0340319981509245
572,753000,4815000,0.292034992503748,0.0798391222388806,0.316257236381809,0.160312583708146,0.0741409431284358,0.0774151148425787
573,753000,4818000,0.556566670664668,0.14128636181909,0.230953814592704,0.00445747024232884,0.0477626526236882,0.0189730371564218
574,753000,4821000,0.326159383808096,0.233789290854573,0.253372326836582,0.0626634647176412,0.0888985133933033,0.0351170082958521
575,753000,4824000,0.139263452273863,0.172820494252874,0.284104232883558,0.0850574082958521,0.148675260369815,0.170079169915042
576,753000,4827000,0.128897896551724,0.199684230384808,0.218937029985007,0.0849300769115442,0.178132027486257,0.189418734632684
577,753000,4830000,0.384656275362319,0.150722074962519,0.275760006496752,0.0156789990404798,0.0491598403798101,0.124022805097451
578,753000,4833000,0.693191517241379,0.137647792603698,0.160003263868066,8.86140080614693e-4,0.00448846540718641,0.00378282334827586
579,753000,4836000,0.713990328335832,0.103621844527736,0.164487780109945,0.00906538052673663,0.00317446338948026,0.00566019312793603
580,753000,4839000,0.250681229385307,0.175790282358821,0.389924945027486,0.0476022395302349,0.0627072254872564,0.0732940791604198
581,753000,4842000,0.499223619690155,0.202716005997001,0.186659923038481,0.0561737156921539,0.0139138686006997,0.0413128614692654
582,753000,4845000,0.439778009495252,0.0899506031484258,0.233238448775612,0.0983285847576212,0.0869465024487756,0.0517578612193903
583,753000,4848000,0.562491778110945,0.0556865348325837,0.266745882558721,0.0837289693153423,0.0115470278738631,0.0197998028485757
